IE Info.Science,,14430,--,16208 13463 23919 14192 21065,,,,--,29162,9832,--,--,10498,--,--,9718,22280 11773 45447 73150 57731 22594,,,,,,--,--,
ME Mechanical,,126565,--,--,133615,--,--,114318,--,--,105653,--,--,111308,--,--,103139,--,113376157062,--,--,--,--,--,
119,E119,K C T Engineering College,,"Roza(B),Gulbarga",,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160419,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,68687,--,--,53381,--,--,--,--,--,--,--,--,52490 67516 67543 83591,,,--,--,--,--,--,
EC Electronics,,--,--,--,--,--,114479,--,--,--,97852,--,--,--,--,--,79208,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
120,E120,Jnanavikasa Institute of Technology,,,,Ramanagar-Dist,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170066,--,--,--,--,--,--,--,--
CS Computers,,65247,--,--,64217,--,--,68387,--,--,61789,--,68468 65045,--,--,61417 74708 64430 104489116837,,,,,--,--,--,--,
EC Electronics,,111266,--,--,86031 110426 87925,,--,--,--,82397,--,--,88468,--,--,82208,--,84294 118710,,--,133974100006,,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
121,E121,Vivekananada College of Engineering Technology,,,,,D K DIST,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,84632,--,104830 68148,--,--,100942,--,109062 54717,,--,--,55309,--,--,54383 56041 56457 136129,,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,154437,--,--,--,--,--,--,--,--
CS Computers,,47891,--,--,42487,--,44218 73679,--,--,36311,--,42928 43751,,--,50477 33471 38879 41652 131077149318158387 44134,,,,,,,,--,--,
DS Comp. Sc. Engg- 59806,,--,--,52534,--,73978 78553,,--,--,49626,--,--,57454,--,--,49138,--,49638 145039,,--,--,76063,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,114599,--,--,76713,--,84744 100592,--,--,--,--,--,69640,--,--,67275 70973 69683 157390,,,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,167945,--,--,--,--,--,--,--,--
123,E123,Canara Engineering College Bantwal,,,DK DIST,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,50920,--,--,53501,--,55909 77248,--,--,54462 90875,,--,54096,--,--,48876 55639 54455 159684,,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
123,E123,Canara Engineering College Bantwal,,,DK DIST,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CB Comp. Sc. and,,--,--,--,68290,--,--,--,--,97687,--,119219,--,60907,--,--,59789,--,73239 170925,--,--,88469,--,--,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,65366,--,83388 68715,--,70862 76473,,--,--,64869,--,--,65600,--,--,64814,--,64898 164336,,--,--,--,--,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,35906,--,--,36984,--,37401 48437,--,--,36419,--,43561 35590,,--,37854 33023 33163 34878 113651,,,,,--,160558 63061,,--,--,
EC Electronics,,--,--,--,64959 66558,--,--,--,--,--,--,--,65103,--,--,59745,--,60443 166385,,--,--,69280,--,84025,
IE Info.Science,,44721,--,--,40735,--,43458 57013,--,--,44270,--,--,42359,--,--,40117 41818 41932 141252,,,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
124,E124,Rajiv Gandhi Institute of Technology,,,,"R.T Nagar Post, Bangalore",,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BM Bio Medical,,90301,--,--,87762,--,--,77362,--,--,82546,--,97128 93699,--,--,76439 132885 88065 137464,,,,--,--,--,--,--,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172496,--,--,--,--,--,--,--,--
CS Computers,,57359,--,67619 54190,--,61075 48186,,--,--,49856,--,--,47734 64343 62427 47470 63524 53164 78490,,,,,,,--,128006 61827,,--,--,
EC Electronics,,--,--,--,74332,--,90105 82499,--,--,68349 75533,,--,71170,--,--,67686,--,72963 128681,,--,152377 84170,,--,--,
EE Electrical,,112243,--,--,102244143569106016,,--,--,--,95184,--,--,94942,--,--,94107,--,99417 148628,,--,169684,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,147319,--,--,--,--,--,--,--,--
126,E126,B M S Institute of Technology and Management,,,,,"Yelahanka, Bangalore",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,10102,--,21913 12337,--,19665 19972,,--,--,9498,--,--,9459,21010,--,9162,18730 13291 39664,,,--,47711 18107,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,104230,--,--,101414,--,--,123045,--,--,90186,--,--,--,--,--,83099 110170117648116661,,,--,--,104784,--,--,
CS Computers,,5440,--,--,6322,12381,8907,7272,--,18752,4796,--,7989,5685,--,8093,4191,12137,7330,20469 34555 23007,9168,,--,--,
EC Electronics,,18043,--,23808 15276,--,18182 16893,,--,--,11566 21659,,--,11933,--,--,11500 21246 16656 51443,,,,--,67346 29918,,--,37873,
EE Electrical,,36312 87255,--,36065,--,--,32785,--,68082 32104,,--,--,37458,--,--,30548,--,36995 91836,,--,99532,--,--,--,
ET Elec.,,--,--,--,37944,--,50350 56103,--,--,23958,--,--,25764,--,--,23653,--,33252 94139,,--,--,--,--,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,9430,--,--,9776,15950 12926 14300,,--,--,7313,--,10207,8616,--,10794,6926,14757,9885,37318 37797 39567 19348,,,,--,35154,
ME Mechanical,,88405,--,--,73560,--,--,98017,--,--,61399,--,--,63194,--,--,59527 152736109112138455,,,--,--,90612,--,--,
127,E127,M S Engineering College,,Bangalore Urban,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,74464,--,--,81017,--,--,81522,--,--,--,--,--,--,--,--,70106,--,77818 130836,--,156129,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,171184,--,--,--,--,--,--,--,--
CS Computers,,67059,--,80321 68504 73767 79222 68838 100775 71464 64497,,,,,,,--,71242 66442,,--,--,63711 68217 70777 111845,,,,--,143080 77660,,--,--,
EC Electronics,,76771,--,--,72360,--,95700 79080,--,--,72427,--,--,--,--,--,71335,--,75153 142957,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
128,E128,Sharnbasva University(Formerly Appa Inst. of Tech.),,,,,,"Brahmpur, Kalaburagi",,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,87085,--,--,55456,--,--,--,--,--,--,--,--,--,--,--,49593,--,73947 69060,--,--,--,--,--,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172832,--,--,--,--,--,--,--,--
CS Computers,,38864,--,--,37532,--,49749 35859,--,--,43858,--,53621 31184,,--,--,29940 37320 40429 55494,,,,--,--,--,--,--,
EC Electronics,,--,--,--,50319,--,--,--,--,--,74572,--,--,51541,--,--,49639,--,63447 67886 118894132967 78186,,,,--,--,
EE Electrical,,--,--,--,86551,--,--,73121,--,--,--,--,--,--,--,--,57606,--,78984 107917,--,--,--,--,--,
EG Energy,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160160,--,--,--,--,--,--,--,--
Engineering,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,169308,--,--,--,--,--,--,--,--
129,E129,St. Joseph Engineering College,,,Mangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,28351,--,--,21949,--,34658 22167,--,--,31329,--,--,--,--,--,20298 26469 26811 113458,,,,--,--,56129,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CB Comp. Sc. and,,--,--,--,35610,--,--,33927,--,--,36415,--,--,28477 47264,--,26824,--,32190 142946,,--,155467,--,--,77064,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,173534,--,--,--,--,--,--,--,--
CS Computers,,22035 30465,--,19602 23019 20964 24013,,,,--,26481 23734,,--,--,16478,--,22818 16331 22757 20540 75539,,,,,--,95183 28842,,--,--,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
129,E129,St. Joseph Engineering College,,,Mangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
DS Comp. Sc. Engg- 32195,,--,32300 23501 46433,,,--,--,--,--,26013,--,--,20861,--,--,20082,--,25433 93991,,--,--,59124,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,44759,--,51670 47169,--,52111 42214,,--,--,39475,--,50504 39548,,--,--,38783 46301 42203 119149168064137796 65553,,,,,,,--,--,
EE Electrical,,95695,--,--,81124,--,102927 73769,--,--,80945,--,--,70476,--,--,70251 87504 90731 148898,,,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,174151,--,--,--,--,--,--,--,--
130,E130,Shridevi Institute of Engineering and Technology,,,,,Tumkur,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,84320,--,--,90855,--,100035 83372,--,--,83397,--,--,85727,--,--,83265 100305 98878 151170,,,,--,--,--,--,--,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172297,--,--,--,--,--,--,--,--
CS Computers,,68280,--,--,66378,--,67520 64729,--,--,57091,--,--,55922,--,62388 55185 59320 58468 83164 96508 95101 65111,,,,,,,,--,90431,
EC Electronics,,80159,--,--,78070,--,--,--,--,--,82623 106364101238 72915,,,--,--,72657,--,73129 121531,,--,--,--,--,--,
EE Electrical,,--,--,--,103432,--,--,--,--,--,--,--,--,105328,--,--,101363,--,102435143628,--,--,139282,--,--,
IE Info.Science,,71962,--,93845 75421 88442 78838,,,--,--,--,69964,--,--,67191,--,--,65869,--,67845 116413,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,156064,--,--,--,--,--,--,--,--
132,E132,Secab Institute of Engineering and Technology,,,,,Bijapur,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,173727,--,--,--,--,--,--,--,--
CS Computers,,63346,--,--,70309,--,--,47824,--,--,46734,--,64700 54592,--,--,45130 47657 63410 74772 91687,,,,,--,--,--,--,
EC Electronics,,--,--,--,85776,--,99990 67905,--,--,85002,--,--,81241,--,--,64890 67802 78934 126654,,,,--,--,137733,--,--,
EE Electrical,,111018,--,--,148730,--,157429,--,--,--,117936,--,--,104220112792,--,103709,--,145432158532,,--,--,144127,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,158998,--,--,--,--,--,--,--,--
133,E133,G S S S Institute of Engineering and Technology for Women,,,,,,,Mysore,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,41123,--,--,37949,--,64508 32356,--,--,29544,--,--,28657,--,--,28200 35547 33208 71540,,,,--,--,--,--,--,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
"CA CS (AI, Machine 33838",,--,--,29530,--,41614 38099,,--,--,30254,--,--,24040 65843,,--,23860,--,34482 69467,,--,77401,--,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,25880,--,--,21743,--,28987 22242,--,32081 19043,,--,22148 17143,,--,--,16758 20725 19817 43579 86362 52672 19288,,,,,,,--,--,
EC Electronics,,33566,--,88176 36533 41470 58786 50767,,,,--,--,31715,--,--,32421,--,38643 31468 34088 37444 70546 106819101068 43437,,,,,,,,--,--,
EE Electrical,,76332,--,--,60482,--,87914 61453,--,--,57239,--,--,--,--,--,48645,--,58332 80537,,--,92268 50188 65292,,,--,
IE Info.Science,,29063,--,--,21837,--,--,--,--,--,21485,--,--,21441,--,--,20838 26855 23156 49045,,,--,--,25718,--,65060,
134,E134,Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.,,,,,,,,"Laxmeshwara-Tq, Gadag Dt.",,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,157656,--,--,--,--,--,--,--,--
CS Computers,,43065,--,--,43794,--,58616 53029,--,--,47716,--,--,41273,--,--,40727 41271 43661 69119,,,,--,90560,--,--,--,
EC Electronics,,77400,--,--,61877,--,--,63012,--,113009 69385,--,87105 62910,,--,--,60292 62053 60458 128213142882,,,,,--,70072,--,--,
EE Electrical,,--,--,173189120938125215,,--,--,--,--,149551,--,--,105591,--,--,102613,--,104326169880,,--,--,150387,--,--,
IE Info.Science,,55720,--,--,61405,--,72547 74849,--,--,--,--,--,58202,--,--,55537 63955 64436 124164,,,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,171294,--,--,--,--,--,--,--,--
135,E135,K L S Viswanathrao Deshpande Institute of Technology,,,,,,"Haliyal, Uttara Kannada -Dist",,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine 64994",,--,--,57529,--,85418 56192,,--,--,75204,--,--,55106,--,--,45950 58713 64396 97902,,,,--,--,--,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170725,--,--,--,--,--,--,--,--
CS Computers,,--,--,--,38567,--,--,39109,--,105971 31705,--,--,30278,--,--,29172 33002 29385 72067 87744,,,,,--,51934,--,137270,
EC Electronics,,73440,--,101679 64707,--,67634 75297,,--,--,61869,--,--,57442 63001 61077 53238 53734 55810 136319,,,,,,,--,155775 81157,,--,--,
EE Electrical,,80549,--,--,101371,--,--,--,--,--,78771,--,--,85373,--,--,71021,--,91289 169161,--,--,141302,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170028,--,--,--,--,--,--,--,--
136,E136,Moodalakatte Institute of Technology,,,,Udupi District,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,88426,--,--,113353,--,--,--,--,--,--,--,--,79978 89083 90173 114248,,,--,--,115797,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
136,E136,Moodalakatte Institute of Technology,,,,Udupi District,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172168,--,--,--,--,--,--,--,--
CS Computers,,81097,--,--,67827 67959,--,--,--,--,75160,--,76650 69226,,--,72674 62995,,--,65596 125032,,--,--,--,--,--,
DS Comp. Sc. Engg- 93975,,--,--,95204,--,103829113579,,--,--,100410,--,--,90806,--,--,88959,--,102791136491,,--,141353,--,105289,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,107164,--,--,88673,--,96834 114917,--,--,95522,--,--,89201,--,--,86072 91170 95260 150972,,,,--,168139,--,--,--,
139,E139,Impact College of Engineering and Applied Sciences,,,,,,Bangalore,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,84347,--,--,80278,--,106551 83597,--,--,76387,--,--,--,--,--,73996 107960 82827 138400,,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170708,--,--,--,--,--,--,--,--
CS Computers,,58836,--,--,62189,--,64961 59651,--,--,56638,--,--,58084,--,--,56246,--,57945 105777158313143646,,,,--,--,--,
DS Comp. Sc. Engg-,,--,--,--,73856 108211,--,--,--,--,--,--,--,74869,--,--,73170,--,78102 120443,,--,--,82007,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,78181,--,--,--,--,--,76297,--,78802 76780,--,--,74197 84457,,--,143806,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
RO Auto. And,,170077,--,--,115009,--,--,124801,--,126545105119,--,--,--,--,--,102713,--,118378153078,,--,--,--,--,121360,
Robot.,,,,,,,,,,,,,,,,,,,,,,,,,
141,E141,P E S University (Electronic City Campus),,,,,Bangalore,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,,7618,15038 14967,7451,15244 12326,,8322,--,16971,4385,20201,8074,5478,12624,7968,3443,11862,7035,27438 41007 44922 16315,,,,--,16334,
EC Electronics,,8885,--,--,12961,--,15667 16361 47550 23172,,,6266,--,16274,7481,--,--,5895,18680 14131 38786,,,--,49848 35431,,--,--,
142,E142,Adichunchanagiri University(Formerly BGSIT),,,,,"Nagamangala Taluk,Mandya Dist.",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,70152,--,--,54787,--,75253,--,--,--,49462,--,--,49814,--,--,49166 51800 57318 143304,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,174013,--,--,--,--,--,--,--,--
CS Computers,,49775 79398,--,47268 62882 49993 56881,,,,--,77895 30452,,--,36601 32450,,--,--,30059 32227 35137 88246,,,,--,117732 61919,,--,67842,
EC Electronics,,56159,--,--,62412 105703 65410 80606,,,--,--,46287,--,48465 52036,,--,57929 43931 46217 46704 136011,,,,,--,141138 80309 132501,,,--,
IE Info.Science,,--,--,94541 49852 70702,,--,76434,--,--,--,--,--,40560,--,--,37747,--,39569 114574132159123968,,,,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,163407,--,--,--,--,--,--,--,--
144,E144,Srinivas Institute of Technology,,,Mangalore.,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,76820,--,--,77931,--,85991 69204,--,--,79169,--,--,70790,--,--,66192 75871 71127 140744,,,,--,--,--,--,--,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
AE Aeronaut.Engg,,109816,--,--,112598114088,--,--,--,119601 99033,,--,106380,--,--,--,98227,--,101009126809,,--,--,105247,--,--,
AI Artificial,,86631,--,--,79791,--,80103 75531,--,--,79029,--,--,74924,--,--,69844,--,73363 147529,,--,150126,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
AU Automobile,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,169965,--,--,--,--,--,--,--,--
CB Comp. Sc. and,,87897 117946,--,85639,--,93333 86995,,--,--,81274,--,--,81430,--,--,75422,--,84876 149734,,--,--,--,--,--,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,--,--,--,79033,--,--,--,--,--,--,--,--,75657,--,97469 68175 82155 68329 149354,,,,--,--,113551,--,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,47814,--,50858 47817,--,48283 43862,,--,--,49309,--,--,48393,--,50119 43297 43370 47456 102537144542119333 47772,,,,,,,,--,--,
EC Electronics,,77411,--,--,81326,--,82338 78098,--,--,73062,--,--,77282,--,--,70336 75857 74379 163124,,,,--,--,--,--,--,
EE Electrical,,--,--,--,109387,--,--,--,--,--,107217,--,--,--,--,--,99450,--,107230139412,--,--,112145,--,173044,
IE Info.Science,,--,--,--,55269,--,--,--,--,--,--,--,--,52554,--,--,50935 61826 55143 100439,,,--,--,69230,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170490,--,--,--,--,--,--,--,--
MR Marine,,--,--,--,163083,--,--,168455,--,--,--,--,--,147594,--,--,147062,--,152900171157,--,--,--,--,--,
Engineering,,,,,,,,,,,,,,,,,,,,,,,,,
145,E145,Rajarajeswari College of Engineering,,,,"Kumbalagodu,Bangalore",,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,45512,--,--,56502,--,66555 68368,--,--,43457,--,--,49835,--,--,42682 67973 58074 118233,,,,--,149902,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,148263,--,--,--,--,--,--,--,--,--,--,--,143296,--,170549148630,--,--,145541,--,--,
CS Computers,,33624,--,46318 33800 50253 39308 43594,,,,--,--,31334,--,--,31711,--,39646 29858 34066 33200 70533 87231 85748 45079,,,,,,,,--,51856,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
145,E145,Rajarajeswari College of Engineering,,,,"Kumbalagodu,Bangalore",,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EC Electronics,,54981,--,--,60890,--,63457 66159,--,86093 52944,,--,--,60506,--,63003 52599 61911 53970 107308132350128056 60807,,,,,,,,--,--,
EE Electrical,,92578,--,--,83988,--,122205,--,--,--,79331,--,--,80920 102372,--,78696,--,96047 134252,,--,150283 85050,,--,--,
IE Info.Science,,43732,--,--,38691,--,42050 61425,--,--,36207,--,--,35705,--,--,35144 54056 40772 93810,,,,--,108906,--,--,--,
IO CS- Internet of,,--,--,--,62280 85524,--,69377,--,--,51531,--,79720 53800,,--,--,50235,--,77972 134483,,--,--,77865,--,--,
Things,,,,,,,,,,,,,,,,,,,,,,,,,
RA Robotics and,,99349,--,--,94492,--,119109 75873,--,--,81608,--,--,79358,--,--,72385 95687 109473151716,,,,--,154508,--,--,--,
Automation,,,,,,,,,,,,,,,,,,,,,,,,,
146,E146,Shreedevi Institute of Technology,,,"Kenjar, Mangalore",,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,126211,--,--,127313,--,--,118624,--,--,106925,--,128227,--,--,--,101425151700120171146709,,,--,150817,--,--,--,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,154151,--,--,--,--,--,--,--,--
CS Computers,,77186,--,--,76343 78229 78167 69975,,,--,76864 71451,,--,75992 74135 79522 77598 65915 74636 73661 124751,,,,,,,,--,130182 81550,,--,82529,
EC Electronics,,102442,--,135370 92229 95029 101490115155,,,,--,163440 92168,,--,--,92199,--,--,89141 93390 91778 145855,,,,--,161145 97432,,--,--,
IE Info.Science,,80906,--,--,79634,--,79979 83869,--,--,80528,--,--,78945,--,88189 77826 78012 79168 130020,,,,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172298,--,--,--,--,--,--,--,--
147,E147,T.John Engineering College,,Bangalore,,,,,,,,,,,,,,,,,,,,,
