,,,,,,,,,KARNATAKA EXAMINATIONS AUTHORITY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Non-Interactive Admission System - 2025-26,,,,,,,,,,,,,,,,,,
,,,,,,,,UGCET-2025 THIRD ROUND CUT-OFF RANKS FOR Engineering,,,,,,,,,,,,,,,,,,,,
Seat Type: Rest Of karnataka Cut-Off Ranks,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E001 Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 44 of 106,,
"College: E111 Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,235720,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,85116,--,--,76622,--,145251,52783,--,--,56023,--,--,55040,84328.5,--,51205,--,--,60042,--,--,--,114437,--,--,98251,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(ARTIFICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTELLIGENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,106290,--,--,116723,250611,178229,131063,--,--,84498,--,99104,111563,--,125116,74835,103120,--,96432,--,--,--,195788,--,226741,164506,192434,172825
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,135304,--,--,112554,--,--,104108,--,--,83249,--,--,86627.5,--,--,76411,109097,--,76805,--,--,--,199380,--,--,144222,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,76092,--,--,134053,--,--,144493,--,--,75273,--,--,105738,--,--,73377,--,--,85908,--,--,--,187434,--,244216,173667,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,185186,--,--,168242,--,--,159629,205469,--,224668,--,--,--,246463,--,--,170811,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,--,116454,--,142115,166639,--,145727,--,--,90455,--,--,117072,--,--,89142,--,--,93617,--,--,--,207886,--,--,192534,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,261093,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E112 Sri Krishna Institute of Technology, Bangalore NO. 29, HESARAGHATTA MAIN ROAD,CHIMNEY HILLS, CHIKKABANAVARA POST,BANGALORE - 560090",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,162519,--,--,159426,--,--,171403,--,--,139125,--,148852,108226,--,--,89191,132740,--,137322,--,--,--,259527,--,--,219330,--,--
INTELLIGENCE,,,,,,,5,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,157298,--,--,202867,--,--,148823,--,--,137263,--,--,128921,--,--,105699,149904,--,164109,--,--,--,248214,--,--,255656,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,243157,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING(V,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSI DESIGN &,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECHNOLOGY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,245522,--,--,197623,--,--,224299,--,--,--,202385,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 45 of 106,,
"College: E113 Sambhram Institute of Technology, Bangalore AMBABHAVANI TEMPLE ROAD,M.S.PALYA, JALAHALLI EAST,VIDYARANYAPURA POST,BANGALORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,125486,--,--,122908,--,--,--,--,--,95225,--,--,97076,98169,--,92972,--,--,138881,--,--,--,240654,--,--,--,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
AND DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARTIFICIAL,149067,--,--,151621,--,--,--,--,--,79144,--,--,108425,--,--,78594,90287,--,115692,--,--,--,187868,--,--,153780,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,184366,--,--,207049,--,--,219496,--,--,119819,--,157127,121969,181929,224777,106481,109256,--,153914,--,--,--,259094,--,--,230739,--,--
SCIENCE AND,,,,5,,,,,,5,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,175262,--,176063,--,--,228652,--,--,162099,--,--,206886,--,--,142514,--,--,157747,--,--,--,256885,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,256384,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,--,--,--,--,--,--,--,--,--,192318,--,--,210664,--,--,187098,--,--,--,--,--,--,245839,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E114 G M Institute of Technology, Davanagere POST BOX. NO. 4, P.B.ROAD.DAVANGERE.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,64477,--,--,66435,--,71868,61765,--,138563,66625,--,--,58240.5,--,--,54758.5,71726,--,59134,--,--,--,140433,177275,242830,116474,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,61031,--,--,60396.5,60528,77183,51766,--,--,64342,--,137260,47520,--,53447,45137,45732,--,51952,--,--,--,117831,--,126210,94585,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,65980,--,--,86501,--,182144,157837,--,--,91166.5,--,--,60618,--,--,60096,65368,--,65466,--,--,--,161203,--,--,113933,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,260354,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E115 S.J B. Institute of Technology,",,,,"Bangalore (AUTONOMOUS) BGS HEALTH & EDUCATION CITY,NO 67, UTTARAHALLI ROAD.KENGERI, BANGALORE -60",,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,33266,--,--,31064,--,32937,--,--,--,--,--,--,29674,--,--,25477,29695.8,--,32041,--,--,--,73175,--,77379,77996,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,75,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,254379,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,30326,--,37738,34776,41880,44301,35755,--,48727,26630,--,--,26185,--,34047,24207,29170,--,30134,--,--,--,83037,152587,91439,81462,157488,96682
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,36273,--,--,35927,--,47173,39098,--,--,28255,55915,--,30792,--,--,27968.5,--,--,33116,--,--,--,81015,--,166484,102701,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,77299,--,--,95281,--,--,175190,--,--,64058,--,173865,66568,--,--,63111,--,--,65917,--,--,--,169336,--,--,150235,--,--
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,51830,--,--,43634.5,50231,60908,71878,--,--,34324,--,--,36424.5,--,47513,33150,38435,--,41395,--,--,--,115013,249684,160931,119814,--,202279
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,45287,--,51632,37693,42885,47236,53905,--,--,32822,--,--,31530,--,--,29218,32792,--,34128,--,--,--,92312,156844,113169,105394,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,236841,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 46 of 106,,
"College: E116 R.L.Jalappa Institute of Technology, Doddaballapura KODIGEHALLI, DODDABALLAPUR-561203, BANGALORE RURAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
COMPUTER,--,--,--,--,--,--,167406,--,--,255446,--,--,--,--,--,145117,159087,--,169654,--,--,--,251727,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,5,,,,,
ENGG(ARTIFICIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,251745,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,256642,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,243305,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,253889,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E118 RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,258478,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,20863,--,29872,20001,32739,25475,26749,--,31018,17662,--,19087,18039,27768,20902,16199,24168.5,--,19069,--,--,--,61329,86961,83680,67880,134223,88872
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
ENGG(ARTIFICIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,21476,--,27136,20255,22919,25104,29807,40637,53218,16871,24072,18582,15674,29673,19702,14842,21580,--,17637,--,--,--,63093.5,93932,74234,65605,66412,71997
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,24616,--,30132,24764,--,25601,27428,--,--,20051,--,--,20644,--,--,18915,30828,--,20345,--,--,--,72123,130798,75897,77768,--,92823
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(CYBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECURITY),,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,24051,--,--,22620,32271,26741,31042,--,--,18677,--,--,18477,--,21422,18100,26203,--,19053,--,--,--,70833,93778,105939,68209,--,97165
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRICAL &,63518,123741,--,54469,--,63409,102773,--,--,43741,--,--,41973,--,--,40873,--,--,52553,--,--,--,94407,--,251770,142279,--,--
ELECTRONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,24928,47473,--,27213,34127,31427,33295,--,78488,21940,--,26876,21977,--,26114,19792,28397,--,25232,--,--,--,90998,96192,140143,77638,--,130151
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,140186,--,--,183411,--,--,249028,--,--,228190,--,--,138053,--,--,102061,191582,--,255379,--,--,--,189849,--,--,252498,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 47 of 106,,
"College: E119 K C T Engineering College, Gulbarga KCT CAMPUS",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QAMAR UL ISLAM COLONY,ROZA B,GULBARGA 585104",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,253417,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,227630,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E120 Jnanavikasa Institute of Technology, Bidadi,Ramanagar VIDYA SOUDHA, 32ND K.M.BANGALORE - MYSORE HIGH WAY,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,233708,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,242956,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,228494,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E121 Vivekananada College of Engineering Technology, Puttur NEHARU NAGARA,PUTTUR TALUK,DAKSHINA KANNADA",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,140513,--,--,--,--,--,161227,--,--,181376,--,--,132091,--,--,124063,--,--,127519,--,--,--,--,--,--,--,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVIL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,257046,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,203905,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING(D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATA SCIENCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,176673,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,258529,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Generated on: 11-09-2025 19:02:19,,,,,,,,,,,,,,,Page 48 of 106,,
"College: E123 Canara Engineering College Bantwal, BENJANAPADAVU,BANTWAL,PIN 574219,DAKSHINA KANNADA DIST,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Name,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMP,GMR,NRI,OPN,OTH,SCG,SCK,SCR,STG,STK,STR
ARTIFICIAL,72313,--,113802,86352,124974,87867,90652,--,--,85497,--,--,83926,--,--,67856,76387,--,81726,--,--,--,252593,--,--,219702,--,--
INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AND MACHINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEARNING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,255503,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,184150,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DESIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTER,90568,--,--,105795,--,127417,111126,--,155007,--,--,--,96691,--,101540,72397,73383,--,77286.5,--,--,--,253573,--,--,184452,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTRONICS,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,244472,--,--,--,--,--,--,--,--,--,--,--,--
AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMUNICATIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N ENGG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFORMATION,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,217692,--,--,--,--,--,--,--,--,--,--,--,--
SCIENCE AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECHANICAL,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College: E124 Rajiv Gandhi Institute of Technology, Bangalore CHOLANGAR,R.T.NAGAR POST, HEBBAL,BANGALORE-560032",,,,,,,,,,,,,,,,,,,,,,,,,,,,
